sha256	group	content_class	source	license	size_bytes	path
99802bd36c883f8c72029648db75cc8fef633a7ae112648b371ea96f0f1ecf6a	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	341508	mlp-tune-fast/cid22-train/3315291.png
99fea9d193660e7886fbd608bb32831e6cbca0c7c1a24b4adcbee16ea430b30c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8054	mlp-tune-fast/size-dense-renders/1943411__sz64.png
9a2aad88c36a354062c578efb21cac87892c9bb07a1bb262c6e029adf0cc50d3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3424	mlp-tune-fast/size-dense-renders/pexels-photo-3568544__sz40.png
9b5246aa6d3c348c895ab01643c17ee5108d469beb4013f79fca8ae96743e5da	gb82-photo	photo	gb82-photos	CC0-1.0	551330	mlp-tune-fast/gb82-photo/sumac-lossless.png
9bbf340bd4f2876ef99e5ab1c107b5f64dd9d6b6616d554bb3208b3af5cfee54	clic-1024-train	photo	clic2025-1024px-resized-train	Unsplash	1343307	mlp-tune-fast/clic-1024-train/ddcd24d99f48eaa369207882a6f37831.png
9bd734ee258fcafe3a3ee2109f61569363fceb0c954286da59ececece519f4b7	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	136482	mlp-tune-fast/size-dense-renders/1173777__sz256.png
9c0ef2c350d10b1526bd570f5222491b099b497ab9b54779cc66252661ce3a1a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2927	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz48.png
9c3a9abd4ab21c335d01be4c7de7a950ac44c95a8771529606229eb82d5a9217	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	245648	mlp-tune-fast/cid22-train/5097354.png
9c419aeafaaca39bb7c9ea2fad141e5bd6925e291b64beb7416deb789bebeca3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	173495	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz320.png
9c66b34f2cf6b7ab402b188da6bcc8e169cec069b9764fb2fe61b1114b41914d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3477	mlp-tune-fast/size-dense-renders/1943411__sz40.png
9d41d594b2e4dcc6de58f56816aa737cf84109444725f5c36b84e6987d2f016c	gb82-photo	photo	gb82-photos	CC0-1.0	308431	mlp-tune-fast/gb82-photo/baby-lossless.png
9d91b58998392d2fd24af5c56fdf1350244cf7977f8fdc85a7806debf9636716	kadid10k	mixed	kadid10k-distortion-set	Pixabay	304495	mlp-tune-fast/kadid10k/I37.png
9e10c9b7d62c78082cf126e960ca5c7292878c85889f04c79aa344f189187feb	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4718	mlp-tune-fast/size-dense-renders/pexels-photo-3568544__sz48.png
9ed0695f1a6cf7595fcf6e0feb282d13f1765119880905e72257c1adced9bef9	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2729532	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz1280.png
9ef16eb36d00afad7491ef00f4645f85c8e96f7e893a8af7a855b59fef2fd121	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	20704	mlp-tune-fast/size-dense-renders/2693212__sz96.png
9f38cd3b105971224177de84f9215d01f69331124bb157102dac5608b249b4ef	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	203545	mlp-tune-fast/size-dense-renders/1624307__sz320.png
a014381971063f2f328a7cad12ccde2ad5addf6306e45415046b8f9dcddacb74	clic-train	photo	clic2025-native-train	Unsplash	4264064	mlp-tune-fast/clic-train/870516c65d81fb9267de6865964083a9.png
a1e00030e672b8dcb9b1083c5e278d4b2b7c067d3598d0f809be34b6baec9283	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	16712	mlp-tune-fast/size-dense-renders/Performance-Graph__sz256.png
a2b6efe542d44a9844a662f76eb09449c8f99ae138494e687165d850fa7ebf85	kadid10k	mixed	kadid10k-distortion-set	Pixabay	161159	mlp-tune-fast/kadid10k/I29.png
a31865adab9ea9400157a0c48149f1ab8eb62240ebefcfa59bc9fa47ed75ed57	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	11876	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz96.png
a328b9c2dfeb548931e42c6c14a779adeb8f6b7303d7eb7a80861b398a61fa1c	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	430088	mlp-tune-fast/cid22-train/2119713.png
a33a4451646774da67a57c9aa5ef7fba65898468c2c94f6d2457401586bf23de	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	655923	mlp-tune-fast/cid22-train/3571065.png
a351391f2eb2f9155479b77b973417837f331a1cf4d0b0cef2636f3c7a309c07	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	306144	mlp-tune-fast/cid22-train/2444429.png
a389443c4c04fb4b91a1027b8ad17de67ce24e1ee5cc53c1b34653c74d171e1f	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	24280	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz128.png
a3f6653863ae3b8720270a34166ee4d21b6d5c8d3016cafa0d662e9246fadd55	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	399310	mlp-tune-fast/cid22-train/2600340.png
a42bdf6b1049885e39ec4bed120bf5cfd0beee70c6aad38cd9a6e1821d84be46	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	17262	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz96.png
a586c453942b15fd7bea4d9b87f874497be4af8a3fba6b9a100fd01a55db3087	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	352407	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz1536.png
a6672c727167e0a438979481bef9b4227630483d51ce0ec2e886a084debd3af7	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	444769	mlp-tune-fast/cid22-train/1248582.png
a6f5eafce90e93c48a40880c49465dfda170ec690ddcf85e7ab655794fe8784d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4222	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz48.png
a75f24a3c59c18c3518267bd1c6cff412a51b01327ca8115e4bdf81ccd154fa1	clic-train	photo	clic2025-native-train	Unsplash	3313724	mlp-tune-fast/clic-train/22ea12c903e41583b7c469cb86040157.png
a77f5a66c8b4715b1a7709bd515e5dd7e306756fde94b44c7305e008b69ee955	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	6500	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz80.png
a7959c244dc9b3f6e861b4e2a7b3a7371dc2a25231ed6fc7764cc36314b67b7a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	29734	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz128.png
a8029aecda94962ad4cf61ce3ac9549253600905ff1dc8a3cd2a3c854199b008	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	127625	mlp-tune-fast/cid22-train/1536017106.png
a8202c3edea92035a9d7ddfabb97e84f96e80b0b758ce3a359a7240c480011e5	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	375513	mlp-tune-fast/cid22-train/pexels-photo-4577831.png
a863802cabc4c5e05d95fb6229693a28c84e2c6d7bef68457bf1348bdabe84e5	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	6147	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz128.png
a8dff65caa0bbebd375355e00cc6e508c184d9039b20b5bbe96faf6c8ee8e138	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1309037	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz1280.png
aa26689478b7ff599cff546d98a413bbfb15865b6795af8dfaeb9b399b41a045	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	345468	mlp-tune-fast/cid22-train/3616956.png
aa4e370607a94bde70cff771f711e5fabfc8cb1f48b9c37e009074e918512792	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	347357	mlp-tune-fast/cid22-train/pexels-photo-7114620.png
aac9c5920eeb2ed24a94c53451c5ed3044d1bd1766cb75a2bf1d560d8e772f99	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	77533	mlp-tune-fast/size-dense-renders/1173777__sz192.png
ab3222efef146df66c5e2895118eb0b520889c9cb417afb13b0948427946223c	gb82-photo	photo	gb82-photos	CC0-1.0	261957	mlp-tune-fast/gb82-photo/bulb-lossless.png
ac037a4c68fe8cef06ec6e516b0082f22307678adb41e3b7174cbfc4aaf7da16	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4789	mlp-tune-fast/size-dense-renders/1943411__sz48.png
ac33e0470eadbda27711fbece4a0162aaeacb284cf3909be7b08bc8b18804b48	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	13029	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz80.png
ad0c7faf5787336e22e82bf1f2129a09856bd7dadbb7bc552adcac6239a9aa75	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	106769	mlp-tune-fast/cid22-train/962312.png
ad7dc8d096180d2157b84ebc29d6b3fe822f218053c11c2cd7edee79821d318c	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	400087	mlp-tune-fast/cid22-train/675951.png
ad97c2edba541839397b4cbcfa73df8986f8364eb5f2ebb617d83eae056b778b	gb82-screen	screenshot	gb82-screens	CC0-1.0	434442	mlp-tune-fast/gb82-screen/windows.png
af0335de3ad5e4be4f8f290b7a55aa3e14a2616c7867f46a5544bae70138e5a8	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	501630	mlp-tune-fast/cid22-train/pexels-photo-3680501.png
b112b9a4636049f3ddf44f16b5e65c2b773c4d60266035bee12de08f910ad2c6	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	230657	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz384.png
b14a55282d090e4ad8f7ebbe96e9632ff0e43c4c3688c73ffbba1634f6742540	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9355	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz96.png
b1b65d7c097e2271080ac7d370198d2e89ae2c9e782ba4eefa1f55ddc79b2bf1	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4358	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz64.png
b24347b3b95a43b4139c5febe863015366a586fe15e828faabedec628d3e3077	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	5141	mlp-tune-fast/size-dense-renders/Beam-Space-Processing__sz128.png
b2464598c5be422d549e16c91eafc57288ae6ef1c4c0394a5c33608f7e5479be	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	466672	mlp-tune-fast/cid22-train/pexels-photo-7263002.png
b24edd4edab7d6ad2c7ac6157fa0d98b2287d4b5e785965c07c6ae3c83d005e7	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	491280	mlp-tune-fast/cid22-train/pexels-photo-2686358.png
b27640aadc947d2b511138f698760250d660a109e43ff4662649251bba5bef01	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	529034	mlp-tune-fast/cid22-train/162511.png
b32568f0402480eb84c24a86154712466aac52b605614a6367ca9477ffa25b7b	clic-1024-train	photo	clic2025-1024px-resized-train	Unsplash	1700967	mlp-tune-fast/clic-1024-train/a10ae819a2d24873079c93346200cab3.png
b47f2a13b56c5a0dbd9305929d90636f19c421617e2face7c91fae391d07d012	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	19655	mlp-tune-fast/size-dense-renders/1173777__sz96.png
b49986dad608edadf1b2071359ac6d18de55751864df407b215ea9bb00a92079	gb82-photo	photo	gb82-photos	CC0-1.0	588758	mlp-tune-fast/gb82-photo/grass-lossless.png
b75ff3cafb30862dbb5a8b307b9d71fe2df417da3958ccafafc9e22c6498d90c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9052	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz160.png
b7f287704d350c19ad60bf26299aeed30a3844833d92dae972d9416e21c7ca82	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	53778	mlp-tune-fast/size-dense-renders/1624307__sz160.png
b9271dd5a4c637e203fb922afc23497939829491553d833126bdaccdd90e640b	clic-train	photo	clic2025-native-train	Unsplash	2415940	mlp-tune-fast/clic-train/3140d643a1f57e80ff265507984d95a0.png
b9276488917ff05ec7e02c05f2487a4d8a750709d44e6995ebb467b9c04966a0	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	248693	mlp-tune-fast/cid22-train/670530.png
b9a6e6353c43f796e32f5047e081f7fa3d3bc5f974b478ed32140034ddc5bb54	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8159	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz64.png
ba6f56ae168befc26c822ce550b75d961b149c2bb8d266ba24b61b41a32e2847	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	421824	mlp-tune-fast/cid22-train/207691.png
bbe7d2d52029bda79f3f26aadb9f66008dd2e59d2e0f370d09be20dbcb84a117	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	6549	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz64.png
bd0990eb2b99d03f4cef01f40a9415a2e82cd3ade9d928c2878c368fcc31acf7	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	275204	mlp-tune-fast/cid22-train/1599791.png
be2804f8d6ddee397666bf989ccb6a55edd21eaf81da4cbde6dd4edb7ade25bc	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	24058	mlp-tune-fast/size-dense-renders/Performance-Graph__sz320.png
bea2c707568552654cbac4023f104674bb4891f848da2b7bb194a5e2472adf7a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4975	mlp-tune-fast/size-dense-renders/1173777__sz48.png
bf03b967a5a754c15109a233dc500045e8b7f595b787d90cb1b6ecd1add400c3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	190049	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz1024.png
bf279a4044345436d8c7d8bb578c32111f1a3b480e011d4f831b78e59d01fdb0	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	254419	mlp-tune-fast/cid22-train/861443.png
bf6434e040a17ac238ba072766d25369d38fb5a8a5378530f8191c35d4142ef7	clic-train	photo	clic2025-native-train	Unsplash	2944696	mlp-tune-fast/clic-train/100f17892cf7bb12beb12479641fcc4c.png
bf71611dd0ee392366468420449462a69f07ccc89e96f22ac2744332160ad85f	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	224292	mlp-tune-fast/cid22-train/1028637.png
c0b7791bbbaeadd882138baa095cba51a983568af7942380bce93065dc5fabae	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	413945	mlp-tune-fast/cid22-train/pexels-photo-796526.png
c1b1b069bc8ee3d04515b59b211550093e63b505fc49461d2a6a131ad572d656	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	476423	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz768.png
c1cbf77470005bc4548e73ac2c6cf6506ef1dd6b4f29c2371d81d800a2de0e15	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	351392	mlp-tune-fast/cid22-train/3705529.png
c221cbbec042260902ef843cb1ebe93accc3dfb1a2f1dfb71c16323b159568ba	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	266485	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz1280.png
c2c298f4a889ba1026ae0786b2a39c15071eb8a0548c7e444455cf0e0b2a48ea	clic-train	photo	clic2025-native-train	Unsplash	5923934	mlp-tune-fast/clic-train/5e5ce43575fa67fdc0dd37146d7f479e.png
c2cedab78ac075df7f8c00a3850e8913474901e09dc89408a47ca30eea280cd3	kadid10k	mixed	kadid10k-distortion-set	Pixabay	236506	mlp-tune-fast/kadid10k/I49.png
c2e7c9cda6187642f11716ed44d3b74e7f61ee562456b6060c326ade223a318c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	71654	mlp-tune-fast/size-dense-renders/962312__sz320.png
c307e0421ef052283590fa07c703bb1f0f9631eca1888dd7a604d2e87abfe414	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	214904	mlp-tune-fast/size-dense-renders/2062426__sz384.png
c40865e38caaeb9640e7c6838bd03bedf8135369c9eb1f984bda6ca6e1c1e98e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	186094	mlp-tune-fast/cid22-train/klepas-Gentle-giants-of-the-sea-3.png
c4ce82f0802a10a58a9a1b1f00afda20aea5e425ea4294c1228de03bbdbdcd59	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	386992	mlp-tune-fast/cid22-train/209864.png
c7822d5bd89bed54d4c6f23e2104536c483024ed5c6290d55a97c80fa836f45c	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	341683	mlp-tune-fast/cid22-train/1080721.png
c859ec06a6ed7e0103781f083337aab998e0d817d69c11bd3d70c65dce53c02c	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	324358	mlp-tune-fast/cid22-train/7062197.png
c879e9f453c7d2226e7ecf3a3b500fc88af2cb80d535d5ece1b8d9bc4ca0b6e6	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	24785	mlp-tune-fast/size-dense-renders/4934193__sz128.png
c8fbce2c883621c73d6c9a5dcbc97e4877fb1475854efcc422513dc8c7a72df8	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	344917	mlp-tune-fast/cid22-train/pexels-photo-3214683.png
c9173ca372645ca1cb9eea8f9e6d2872f9c466660d8e5ddfbb9952a86fd59046	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	245266	mlp-tune-fast/cid22-train/7256805.png
c964cd4a99ff0ce05c6035b135d239611a0fc692e8e9efdd2085699281d91ef7	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	34951	mlp-tune-fast/size-dense-renders/1624307__sz128.png
c99986b9eb4b099f071259246d1017109280ad938af37196df9fd5df87b38177	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	17057	mlp-tune-fast/size-dense-renders/1943411__sz96.png
ca7462c9157e88e77cb454a643aeb2ae9a1774eec018c15dc40f4cdba34ed10a	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	444712	mlp-tune-fast/cid22-train/1687147.png
cb0e9b8c6d21bb5d5dbcef877af07064cdae797634f8b9af3413f782cb48fc5d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3447	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz40.png
cb7327bfebd361f3d53b07104bfc9535520016b68a78646ce3cdb9d0306b1e76	kadid10k	mixed	kadid10k-distortion-set	Pixabay	266254	mlp-tune-fast/kadid10k/I19.png
cbde32aee7bfcacdeca8aa80971bf569fdc06d156acd518b53025568b17abac5	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	450425	mlp-tune-fast/cid22-train/pexels-photo-4405455.png
cc0a0e025fe84b1c53179969aa6a44d67968c0857686ea811081b3e14e047868	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	233644	mlp-tune-fast/cid22-train/271619.png
cc2cc87525e3c3d6dd84764adbc82b226cf6e0327d4d1dafc04599602c791104	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3193	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz40.png
cd3e7fbbd2499ddeef208a97fe3f1f3e8d53f9ae7edc63d492a5003503ad8077	gb82-photo	photo	gb82-photos	CC0-1.0	509814	mlp-tune-fast/gb82-photo/dog-lossless.png
cda308c4339b44dee365ce1b4b9385d362ccf07cec1b1a2fa55ab8eadcb01bfb	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4732	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz48.png
cde9262ea2d4aa4eb5ecc058e6accc1e0dc180497dc72d6d42adc7e895f133c0	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	54128	mlp-tune-fast/size-dense-renders/2693212__sz160.png
cf67a4f515cd5fd1135edbc7df3e0982fe61ca4b0c62b43e2d652f340fd785a6	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	474250	mlp-tune-fast/cid22-train/4099238.png
cfe77cbb21e0f8874ad2e2ff1016b60167b94709a9c0bef4d13a681e03458968	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	494019	mlp-tune-fast/cid22-train/2184504.png
d00fec9da717382385dd6f2e079d4ad817ce6f917e67841ac4d95f96b889457e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	409352	mlp-tune-fast/cid22-train/7062177.png
d020c60aab002752905e613643a80919795f42865e42b3a9fc13f4a2c3932870	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	347090	mlp-tune-fast/cid22-train/169647.png
d02d367fae0c1653670d2dff2b0cf87ef0e6e5c33ec8cbb4a96d8a489c8319bd	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1013	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz40.png
d042dd06823dd3c41d971ab9991c7e27593a4e7171c1cba2646d8fcd0cefb07e	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	7828	mlp-tune-fast/size-dense-renders/pexels-photo-3568544__sz64.png
d05c7b115521bcbd522b446b87a9141dff5005006b8c773bc2cce8b6661e0bf8	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	47422	mlp-tune-fast/size-dense-renders/459728__sz160.png
d0753d1ed2da26619e59aca9e381e8737af53d3511d370f501728f461c585a15	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	335661	mlp-tune-fast/cid22-train/2156881.png
d078d1eb01c0556126ff428ad111e6d002950a6eb2d12b698b02e376f0d63bc9	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	317512	mlp-tune-fast/cid22-train/1484678.png
d0ccbeb3b9109db206ed6e1118137e5222c2931b0e805bfabb216a732ab6078e	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	32916	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz192.png
d0ee6debe6875205c87a59ba6abf6cc27c9e4d0d3223dc9a3ab5e08d65551cb2	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	122436	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz384.png
d1c0b715b14904fbf72f5d2e960201ca5726bef2a23b870f275713ba7d2a39b4	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	44373	mlp-tune-fast/size-dense-renders/1129482__sz384.png
d1d112c620e157e5e3dfe7e73444b3a5c1b171481c05df8a7b10af7016559462	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	540976	mlp-tune-fast/cid22-train/225284.png
d1efd29b73510f56f89e3a4ff0c4cea4a41963cd26679ee56d68b047525b5887	clic-train	photo	clic2025-native-train	Unsplash	2114736	mlp-tune-fast/clic-train/9466a908d088d32ee73f04116c40e48c.png
d2ddf86194a3e53fb82d21f0bfa42d6164233e44d4f3a32922f53467ac1bcc5f	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	409095	mlp-tune-fast/cid22-train/459728.png
d2e3501ea5fb27c973195dbea92fc50518e0b1e4c43a4622cd75fbab1c34ea11	clic-1024-train	photo	clic2025-1024px-resized-train	Unsplash	1110597	mlp-tune-fast/clic-1024-train/d79d465ac77c36518e0f0d626bf97ec4.png
d370ea1bb25e7ad60d2943d03e7cd9a88bb9daa9e5077e4effa101e4b9764c77	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	129911	mlp-tune-fast/size-dense-renders/2693212__sz256.png
d3e9836fd31c4cd90d40e9d25ad7f90016dbe02426b2d582647564bf1ffd4cfa	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	86099	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz320.png
d40eb4f49c146e0bac5b4d43af71c2a8fddfd4964e4a92ca592e02468ee33a3e	clic-train	photo	clic2025-native-train	Unsplash	3274031	mlp-tune-fast/clic-train/c80999cd5533e448167cd9b3ccfa2a37.png
d53d8e92687141730a3f419aea9037d394ca608c867da1d9cc79a04ee860cd4d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8833	mlp-tune-fast/size-dense-renders/1173777__sz64.png
d554f0c0ab4020427e3b3d65ec617a28b51fff81fcbcf9ba3f99dc520fa32451	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	488214	mlp-tune-fast/cid22-train/3779828.png
d5e222b22be38b2f28a10e9a428088f1e4db01cc76e5c3df63190a6ada7a9d13	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	839800	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz1024.png
d69875c093014c73d2fa90cdbf888f8ac5e9ef74d409c1d980521b05a9f1ec42	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	222383	mlp-tune-fast/cid22-train/pexels-photo-2908983.png
d6a62ecbd82a388d9c98233383fd9c878b1e35ea223a24f4ca04271fdf63f32e	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	76297	mlp-tune-fast/size-dense-renders/1624307__sz192.png
d70c17530b8bdc58f10549150822369f293dd585b73e23e5d16bd76b14308f43	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	509512	mlp-tune-fast/cid22-train/1624307.png
d733ab4d55601950bd99d0aaf0124db85defad88ee263ce953f36a484d80f8cc	kadid10k	mixed	kadid10k-distortion-set	Pixabay	292088	mlp-tune-fast/kadid10k/I81.png
d7756217e34c1b598ca70c58f30b7a9f87ae296ddfc846a593425572d2f416dd	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	326086	mlp-tune-fast/cid22-train/1938351.png
d7b752ce90f1279a95c0b19b0e32197840cbc5ebd21850ad8a05a9f1b4ea0972	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	263925	mlp-tune-fast/cid22-train/144200.png
