path	sha256	codecs_keeping	size_classes_kept	original_image_path
mlp-tune/cid22-train/209864.png	c4ce82f0802a10a58a9a1b1f00afda20aea5e425ea4294c1228de03bbdbdcd59	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/209864.png
mlp-tune/cid22-train/2123337.png	09271fa831e37b2933145d9c2d6e1f904399d0c474a180ebfa90527bab5b2fe1	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2123337.png
mlp-tune/cid22-train/2127969.png	ee79e5929410efcbfce0210b4d63e7a218d15c1dd3362017b41c693a4da9aea4	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2127969.png
mlp-tune/cid22-train/2156881.png	d0753d1ed2da26619e59aca9e381e8737af53d3511d370f501728f461c585a15	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2156881.png
mlp-tune/cid22-train/2184504.png	cfe77cbb21e0f8874ad2e2ff1016b60167b94709a9c0bef4d13a681e03458968	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2184504.png
mlp-tune/cid22-train/2208891.png	57a45a3637b4c945796ea82e387c9317aa00b35ea17bcb7a9392b95d0be27780	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2208891.png
mlp-tune/cid22-train/2232979.png	0bada1eb6a9f523e5e3a4d5c4742f6c21607c27996b314f47d837fdef7a8ee18	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2232979.png
mlp-tune/cid22-train/225284.png	d1d112c620e157e5e3dfe7e73444b3a5c1b171481c05df8a7b10af7016559462	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/225284.png
mlp-tune/cid22-train/2263510.png	ddfcb9f285b4a26c1ab284759a9cd89e6b936d0b95eeef6ef40ae763600d9062	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2263510.png
mlp-tune/cid22-train/2272939.png	59264dcb0d06ec3862d060308bc4f612227871d4a8ef929842d0d91bc1c08613	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2272939.png
mlp-tune/cid22-train/2290070.png	f2a3b3ab721ee33cf86c804653150bfc2710acb6b5104a56c49f241ab24e7beb	zenjpeg	large,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2290070.png
mlp-tune/cid22-train/2291004.png	6cf302438682e79bfc75a958e9e5cb99b81054b8d8f0f32fabf05126353e70a2	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2291004.png
mlp-tune/cid22-train/2387532-srgb.png	96a8d79d12644e8a8613c51a015ca92c06e3d49d01e6f22429ee328abfec07b9	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387532-srgb.png
mlp-tune/cid22-train/2387876.png	559dcb9f61e50666a568d93153c6adc9ba9961e74a4d40ec1940e48acba8caaa	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2387876.png
mlp-tune/cid22-train/239581.png	e8829891cfdf5eadf03d56f1308911ebb7639f954fddb6d0b98c66a68670d022	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/239581.png
mlp-tune/cid22-train/2504911.png	34bb0b11368c8c073b5129e760124d387bdf83428d8369e9a8d1b36772fb5edb	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2504911.png
mlp-tune/cid22-train/2581922.png	fd45000f61631b89a60ea0687e4de1a24b306987f14caa23cfc1215d9b0ed873	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2581922.png
mlp-tune/cid22-train/258947.png	36b42129ddc9788b1e50d827b044fd27892ba0c40132c4444ecdb65c41d18cd3	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/258947.png
mlp-tune/cid22-train/2599868.png	61502859dfb1c397569148158adb822ba1233715a79a819782c5b7db4e78ea9d	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2599868.png
mlp-tune/cid22-train/2600340.png	a3f6653863ae3b8720270a34166ee4d21b6d5c8d3016cafa0d662e9246fadd55	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2600340.png
mlp-tune/cid22-train/26103251787_d8635e260d_o.png	78db509d55006c65290ebd973c3ba18f41edcd2d3322adc9ed4e577b3eb54255	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/26103251787_d8635e260d_o.png
mlp-tune/cid22-train/261045.png	e08f21788ad719562cdaaf75b9d8954f2a9abe2de2ef39c8170130ef80c44082	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/261045.png
mlp-tune/cid22-train/262780.png	7da928e622f1c9e7363056488614b4245327575e24f29e1550b7458f8eb75409	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/262780.png
mlp-tune/cid22-train/2666598.png	e008a4d40291048c7aaea98b4ec36db084f20fef06f9eff7522233d60bdaca07	zenjpeg	large,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2666598.png
mlp-tune/cid22-train/2693208.png	7c9d4589df63dea470e4e2b1d0f45c95823a77dad8b7b75b0f674d3290ea6578	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2693208.png
mlp-tune/cid22-train/271619.png	cc0a0e025fe84b1c53179969aa6a44d67968c0857686ea811081b3e14e047868	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/271619.png
mlp-tune/cid22-train/271624.png	91d92fa38e464f651ef6fd33c2d38988d9ca47e35a4c62da90cd96744045c1ee	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/271624.png
mlp-tune/cid22-train/2738653.png	dadcbf4182f3914f73f83368d02006531c67350f9c9b518e6706c8fd26baf78a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2738653.png
mlp-tune/cid22-train/2866385.png	61469e73ec74a52b697aff7c88cca6852de3141faa4a0071a0506e6bf343e968	zenjpeg	small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2866385.png
mlp-tune/cid22-train/3004909.png	5b6c609e7aafd797f68349218fa51cc1f46554370c622b59f4d4fa84adaf37a0	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3004909.png
mlp-tune/cid22-train/3044702.png	821da5b225cf17265f31e530c1ac7bd382ff72d68bf01bbb81a29bfbb8c13796	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3044702.png
mlp-tune/cid22-train/3214023.png	4c4b302fee5f591cae7eda62f9649a019399aa8ded1116ed16a868fdf4b88439	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3214023.png
mlp-tune/cid22-train/3311574.png	43680e32a575b8b63e76c89a7ca3c8d6ac1c601ec1436018e8881eae1679b92a	zenjpeg	medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3311574.png
mlp-tune/cid22-train/3315291.png	99802bd36c883f8c72029648db75cc8fef633a7ae112648b371ea96f0f1ecf6a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3315291.png
mlp-tune/cid22-train/3330118.png	e13b7b6733f140fc58a59cc6b6f2510a65e0cfe360efeb68b0953dbe229399c0	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3330118.png
mlp-tune/cid22-train/3363331.png	5ed2ddbf31810914fdabc65d3136f31e2cd2e3d3e007775a17ddfa6683ce7d64	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3363331.png
mlp-tune/cid22-train/3396657.png	9060cfbf1bc79127408770259f4b625fa880992f274bad3cea9a341d30bfc114	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3396657.png
mlp-tune/cid22-train/3493730.png	6dfcd3ed8ab72de6475ae061ae04cea1b8fbd3ba6a20ff1a22359f51049885c1	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3493730.png
mlp-tune/cid22-train/3534924.png	749a229cb5915a3176a015f3c238129b0a2ee95566181ba44b01eb08d565c1bd	zenjpeg	small	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3534924.png
mlp-tune/cid22-train/3571065.png	a33a4451646774da67a57c9aa5ef7fba65898468c2c94f6d2457401586bf23de	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3571065.png
mlp-tune/cid22-train/3616956.png	aa26689478b7ff599cff546d98a413bbfb15865b6795af8dfaeb9b399b41a045	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3616956.png
mlp-tune/cid22-train/3623285.png	25af4760cd403b050a6c4c046e1bf254b0e58361037b13d1961090ee2fd309fe	zenjpeg	large,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3623285.png
mlp-tune/cid22-train/3705529.png	c1cbf77470005bc4548e73ac2c6cf6506ef1dd6b4f29c2371d81d800a2de0e15	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3705529.png
mlp-tune/cid22-train/3779187.png	767ce568a47adb36ed942dad4d3cc56e0b24845ef9f5eb84fa38c9cd70767ead	zenjpeg	small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779187.png
mlp-tune/cid22-train/3779828.png	d554f0c0ab4020427e3b3d65ec617a28b51fff81fcbcf9ba3f99dc520fa32451	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3779828.png
mlp-tune/cid22-train/3794859.png	38cd1141583567651c0ea20966a0765e0516f02b3cf85ae292638c73764f908e	zenjpeg	small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3794859.png
mlp-tune/cid22-train/3836671.png	5f3e9cfe5a2c652d4ada06f9008c7776a78ab9df6423878037f3dab1a8b7bfd8	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3836671.png
mlp-tune/cid22-train/3952034.png	616b2a4c014d40f6222c78cf353e7609b6ed5448c4f2092186908ee352f751db	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3952034.png
mlp-tune/cid22-train/3DPieChart.png	4722832e637265d0c281574269b660e8d36425fd5d4c8e79a9da4fe7d5fcdb7a	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/3DPieChart.png
mlp-tune/cid22-train/4099238.png	cf67a4f515cd5fd1135edbc7df3e0982fe61ca4b0c62b43e2d652f340fd785a6	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4099238.png
mlp-tune/cid22-train/45258.png	6edf10e9629c3e4a1fa659d73e0d9a555c9dd9d60ac37bdb2af2a54e573da946	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/45258.png
mlp-tune/cid22-train/4666751.png	17f8c63bfa056e9ebbb732f82d90d2167e0b9baecb7afb60ac275a5d182aee55	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4666751.png
mlp-tune/cid22-train/4843579.png	5d1fc759dd572a4431d1c866778b7c5ce560b984232d01bfa0fc031024fb383c	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/4843579.png
mlp-tune/cid22-train/5097354.png	9c3a9abd4ab21c335d01be4c7de7a950ac44c95a8771529606229eb82d5a9217	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5097354.png
mlp-tune/cid22-train/5146462.png	f82af6b960aab5dfd87b13bc639c55061c96f527032479add1c1d1c3a5e32442	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5146462.png
mlp-tune/cid22-train/5212582.png	e696c2db786db7bb64692ffb8ffd4a8ad8eb7ca85b53497dcfd9f187eec3bdd6	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5212582.png
mlp-tune/cid22-train/53435.png	2344bcc115e4361c8752ed9816e0becb8b236b9d54138eb5f305993698d33f48	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/53435.png
mlp-tune/cid22-train/5398956.png	3fb6777cec49c9092fea859dde8bd18c40c84249dae72cb69c718ccc64d642f9	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5398956.png
mlp-tune/cid22-train/551991.png	7daba70dddbab6719d675237ab375817ed17afbcc08d9eaf80c24389dacd3dc4	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/551991.png
mlp-tune/cid22-train/5617414.png	3893665f3ca3c8ba5c241d8b2ed6084a41dbf00a28edc73bc25e56b6ad46cde2	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5617414.png
mlp-tune/cid22-train/5739122.png	76214c13caa4d5d90c0c53dad9f8150c0ceece21bbdb3b4409f57de902672a22	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5739122.png
mlp-tune/cid22-train/5894435.png	689a2e60e74dfcda68bc95eec0713ee5c6a117ded33aa77d166e30fc87ab509e	zenjpeg	large,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/5894435.png
mlp-tune/cid22-train/60003.png	ea1982d1c3088ee89f3582cf528f63989cf1607655d5487cd912c5afc12672ec	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/60003.png
mlp-tune/cid22-train/631292.png	f3248358e3c7e4e1d2acd86f1eb46c44040252320271cb67350df8b4abfae4dd	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/631292.png
mlp-tune/cid22-train/64271.png	90ee47c27cdfed5dcea2ef08d5cfa18b6c49be074de5c9e0843459276bee6676	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/64271.png
mlp-tune/cid22-train/670530.png	b9276488917ff05ec7e02c05f2487a4d8a750709d44e6995ebb467b9c04966a0	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/670530.png
mlp-tune/cid22-train/675951.png	ad7dc8d096180d2157b84ebc29d6b3fe822f218053c11c2cd7edee79821d318c	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/675951.png
mlp-tune/cid22-train/6763758.png	eab30438375ff43c21454bd24b1d20a75c4072d863e321b81f894f5a2102b799	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/6763758.png
mlp-tune/cid22-train/7062177.png	d00fec9da717382385dd6f2e079d4ad817ce6f917e67841ac4d95f96b889457e	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7062177.png
mlp-tune/cid22-train/7062227.png	129fdfc9e99161836c65a6cd59afa8708d79b3920d7dc5362bed71a63cbcba3b	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7062227.png
mlp-tune/cid22-train/7218572.png	559ba57cc3e4e4805becde3677ce721ed1c00a1f158d1f29693d2a56c969a071	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7218572.png
mlp-tune/cid22-train/7233401.png	5b9660ff69edcc854a65bcf3ea1cee57b6c8ee7f0c0c44f9c811bf17dc0a3c64	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7233401.png
mlp-tune/cid22-train/7256805.png	c9173ca372645ca1cb9eea8f9e6d2872f9c466660d8e5ddfbb9952a86fd59046	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7256805.png
mlp-tune/cid22-train/7280783.png	32a51eda71fc5cf5e54b947814515311f676403a62a873b6297c21de9eabd142	zenjpeg	large,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7280783.png
mlp-tune/cid22-train/7394483.png	43c0923f686fe51e247db42ffba45b797f0d73803574a95da58b521d83dd64ea	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/7394483.png
mlp-tune/cid22-train/8442861.png	20812d9bf1ce6dc2e572df57c1efef3dd4f70a6c8bd76d76beaea91ae8d9d79c	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/8442861.png
mlp-tune/cid22-train/861443.png	bf279a4044345436d8c7d8bb578c32111f1a3b480e011d4f831b78e59d01fdb0	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/861443.png
mlp-tune/cid22-train/962312.png	ad0c7faf5787336e22e82bf1f2129a09856bd7dadbb7bc552adcac6239a9aa75	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/962312.png
mlp-tune/cid22-train/Abstract-Art-1.png	5162e90dc7ae0d8c6c1469d544e6d56f352ca630861cfa2566fd87dd85be8b9b	zenjpeg	medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Abstract-Art-1.png
mlp-tune/cid22-train/AgilityCourseElements.png	7f94fb4633319be96f83a1808010dd7e965fa663c88f196d4a5d05aa5acd0086	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/AgilityCourseElements.png
mlp-tune/cid22-train/Beam-Space-Processing.png	5f76db296fe66a0226c95552f503c7fd4863a67fa06597198c3c61801d992e5c	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Beam-Space-Processing.png
mlp-tune/cid22-train/Boxplot.png	744f8096dcb174e6bc3d5458884f624aeb9bdbb78db8c502737d6a7610c20402	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Boxplot.png
mlp-tune/cid22-train/EPICA Delta D Plot.png	2c0f1781ea49def17195b3e954e500ead8b7cc493db8fcc99439b7e0fdb211c4	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/EPICA Delta D Plot.png
mlp-tune/cid22-train/Lungs-Cross-Section-Illustration.png	6abfadf62e42cf07b70d6bde2b8b78a7d027b2d95c0670ccfb938a426781a3cf	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Lungs-Cross-Section-Illustration.png
mlp-tune/cid22-train/No-interference.png	21e973f2e43000b1ec369ce783d018360bd446e61b81118bbca3d64bf53110f3	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/No-interference.png
mlp-tune/cid22-train/Performance-Graph.png	967f97b2322f446467dfff2a7419afea690822d8546f259758e641a423451820	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Performance-Graph.png
mlp-tune/cid22-train/StockQuoteGraph-20120521.png	031ef607fd685c94b5100f5fc7b1d8e41be45acd401481ec6869d5d0a97e8c32	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/StockQuoteGraph-20120521.png
mlp-tune/cid22-train/Temperament-pie-chart-according-to-Eysenck.png	444f230715928f9f489bd93df07b4a224ca0552568b7c066b3c4e8039ec6bcee	zenjpeg	large,medium	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Temperament-pie-chart-according-to-Eysenck.png
mlp-tune/cid22-train/Verkehrstote Deutschland 1953-2012.png	5544484f773f8dad36bdb0d4b91df282100c0e5ff71abbb8fefb2cdf88b1f030	zenjpeg	small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/Verkehrstote Deutschland 1953-2012.png
mlp-tune/cid22-train/adriankierman-report-page.png	0910db09552278e888de6e772cf5584837c52f0fc763df08783e7b516fc28a49	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/adriankierman-report-page.png
mlp-tune/cid22-train/akfcrc022.png	eca960b4b457f25ee2837548cbd02357ca8f13e7ec1ad6799fbf227ad4790717	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/akfcrc022.png
mlp-tune/cid22-train/klepas-Gentle-giants-of-the-sea-3.png	c40865e38caaeb9640e7c6838bd03bedf8135369c9eb1f984bda6ca6e1c1e98e	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/klepas-Gentle-giants-of-the-sea-3.png
mlp-tune/cid22-train/newplot (1).png	55b4107398d82da21a95a70d42e4acacba21e9f50ed66afbe2fdea9282ed2f1c	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot (1).png
mlp-tune/cid22-train/newplot.png	96dd314b2f7a440b005eaa61137064b90bc933e96b355531f6d716213aea42cd	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/newplot.png
mlp-tune/cid22-train/nicubunu_Game_baddie_Policeman.png	2aaf7b7fb20f013290b4e68bb5955da41ed32e94afe57629b36c57114574a0ef	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/nicubunu_Game_baddie_Policeman.png
mlp-tune/cid22-train/pexels-photo-1029599.png	db7d76f85bce9cb9f541ed1dbc1d1b38dfb79db78f292bf97b931b9eccc4aba9	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1029599.png
mlp-tune/cid22-train/pexels-photo-1130297.png	0f35e280adbb008743b24d13eb0400b229aa1639c6cf66599078db017a08c7ae	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1130297.png
mlp-tune/cid22-train/pexels-photo-1933873.png	6ce54e103301b73d8370a19473e2afc8f271c7982be38401c6a98e9a6768653e	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-1933873.png
mlp-tune/cid22-train/pexels-photo-2598024.png	732a67907d7df865b85e743ad3e1b8c454ce571cf0cdfd4164e65ebd4f34cc1f	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2598024.png
mlp-tune/cid22-train/pexels-photo-2686358.png	b24edd4edab7d6ad2c7ac6157fa0d98b2287d4b5e785965c07c6ae3c83d005e7	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2686358.png
mlp-tune/cid22-train/pexels-photo-2802032.png	1c611f67bcc24ce16d46a86cb70a5c2c76dbeb2c3f199fadddddc36b916ddabe	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2802032.png
mlp-tune/cid22-train/pexels-photo-2811087.png	f12db10bafd719bdc68dcbd8671a5cb9cdd065332e919ed5ae6a6205662b8517	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2811087.png
mlp-tune/cid22-train/pexels-photo-2908983.png	d69875c093014c73d2fa90cdbf888f8ac5e9ef74d409c1d980521b05a9f1ec42	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-2908983.png
mlp-tune/cid22-train/pexels-photo-3155588.png	ec561732ce61f943f6f626d4760136621b592915135591897b9e62b8663aa2c5	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3155588.png
mlp-tune/cid22-train/pexels-photo-3214683.png	c8fbce2c883621c73d6c9a5dcbc97e4877fb1475854efcc422513dc8c7a72df8	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3214683.png
mlp-tune/cid22-train/pexels-photo-3289880.png	8f61746b3ac79abda0b0bfba6cdb46dc2695480462238a48ffbd3e890789ec45	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3289880.png
mlp-tune/cid22-train/pexels-photo-3568544.png	89bea9c73636cb722ffffc598752c679e0bd5609d9397d3e6a9b3f336d8ad5bc	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3568544.png
mlp-tune/cid22-train/pexels-photo-3680501.png	af0335de3ad5e4be4f8f290b7a55aa3e14a2616c7867f46a5544bae70138e5a8	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-3680501.png
mlp-tune/cid22-train/pexels-photo-4177747.png	22d93a3e7d0986a12d43f0526ddc4e74143052d78b44cc635f1afe946f5db107	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4177747.png
mlp-tune/cid22-train/pexels-photo-4210863.png	86ebce5cbe5f3ec83a3624270be28b431b77d37a4c3c6691fe2063973d2d28c8	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4210863.png
mlp-tune/cid22-train/pexels-photo-4352249.png	7d003bc03bee193679a452f487e5f48644bd043ed24d6a1fbc2810aa7a3fbdf9	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4352249.png
mlp-tune/cid22-train/pexels-photo-4354221.png	983f724c84d451d06402106faa725eb131fc9827177be2a4d63ea5e7c974c9eb	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4354221.png
mlp-tune/cid22-train/pexels-photo-4405455.png	cbde32aee7bfcacdeca8aa80971bf569fdc06d156acd518b53025568b17abac5	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4405455.png
mlp-tune/cid22-train/pexels-photo-4577831.png	a8202c3edea92035a9d7ddfabb97e84f96e80b0b758ce3a359a7240c480011e5	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-4577831.png
mlp-tune/cid22-train/pexels-photo-6096399.png	2edc8b8cc93d7e09884c1793b0550be3c6a7dd60f4f7529e005d2f8aa1ac5b4e	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-6096399.png
mlp-tune/cid22-train/pexels-photo-635405.png	7f9a5b57a7a574bd281b110e00502624874609c0dfa9b4395dcc980fe497e026	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/pexels-photo-635405.png
